step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,3001,1,20000.0,0.0033658038660584334,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3002,1,19319.05622006206,0.0029119210034849277,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3003,1,17998.38032429713,0.0018915373907231036,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3004,1,16779.96541730787,0.0019776627321985677,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3005,1,20000.0,0.0033908546638596734,-0.00048503076333777164,extinct,0.0004965198426698554,1591,-1,0
2000,3006,2,37298.1397712249,0.004924742376720606,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3007,2,16521.801764622112,0.0021814926371417714,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3008,1,18090.626565342453,0.0019012319971791819,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3009,1,17357.46315571293,0.00204572578994448,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3010,1,19734.32814687832,0.0033210938985414403,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3011,1,18330.540188313567,0.0019264456875344794,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3012,4,79820.7125016945,0.013433043136487105,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3013,1,18401.603830089924,0.0019339141115325806,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3014,1,18445.8892078124,0.0019385682774250125,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3015,2,32658.857947350385,0.0038491263022521894,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3016,2,26075.708138294693,0.003237783170290501,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3017,2,18056.537974674215,0.002384134927001016,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3018,1,16741.60210514508,0.001973141287078675,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3019,5,97537.44798102847,0.01381615752631977,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3020,1,18336.020392779435,0.002763750065938308,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3021,1,17289.309184754027,0.002037693260373368,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3022,2,15765.024783186649,0.002233112207869202,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3023,1,16488.24738521543,0.002047321959898581,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3024,2,40000.0,0.006731607732116867,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3025,1,16824.603847170303,0.0019829237537184173,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3026,1,18356.373079194094,0.0019291605917720026,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3027,1,16838.26366094106,0.002090782977365941,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3028,2,39202.79236211728,0.005553066703692802,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3029,1,19603.31145217533,0.003061871630925748,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
2000,3030,2,34007.61599643289,0.004222676759188232,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3031,1,16437.093019188887,0.0019372522815929874,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3032,1,16647.252592303365,0.00196202138839547,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3033,7,139686.2468779654,0.023507825488852434,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3034,1,18827.271295117036,0.002485900405591014,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3035,1,17423.86581543983,0.002053551912477802,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3036,1,16871.918653027624,0.0020949618693214818,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3037,1,16960.72426810335,0.001998966711905494,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3038,8,160000.0,0.026926430928467467,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3039,1,16507.80471564195,0.0021796445058225034,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3040,2,39823.191382786514,0.006701852575748387,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3041,7,17652.171644888494,0.0023307435243136608,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3042,1,16416.081427807818,0.002167533618649589,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3043,1,17013.89500275093,0.002005233338667888,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3044,2,18811.164213580767,0.0031657344617565097,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3045,1,19104.370035423923,0.0027061297103227423,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3046,1,18232.899920143995,0.0019161841965138872,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3047,1,15115.576131943815,0.002141117952774767,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3048,5,84602.35114610742,0.01275193572814014,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3049,1,18484.966162203626,0.0024407033902929965,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3050,7,137434.79003135365,0.023301069937719524,-0.00048503076333777164,extinct,0.0004965198426698554,1591,-1,0
2000,3051,1,17962.97925815688,0.0018878169203769275,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3052,1,16122.331192267498,0.002001886672581354,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3053,2,39721.138547589166,0.0062041062584575965,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
2000,3054,3,59065.99326805811,0.00994022742471057,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3055,1,16721.74896838082,0.0023686319731028955,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3056,10,200000.0,0.03365803866058433,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3057,1,18305.247518832723,0.0019237875577932364,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3058,1,17985.437780350196,0.0018901771957852483,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3059,1,17961.920925820767,0.0018877056950805675,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3060,1,16951.445622235336,0.0019978731439700376,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3061,2,16041.809077977272,0.0019918883574789456,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3062,1,16771.2879278157,0.0019766400156940385,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3063,3,31592.98569150239,0.004171449739756282,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3064,3,58003.80179890843,0.009059703797860629,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
2000,3065,2,32476.34498330499,0.004288086037568818,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3066,4,67805.18050642296,0.01022013327217832,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3067,1,17313.664574915543,0.0022860479946561355,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3068,1,17965.833218995565,0.0018881168570123784,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3069,1,19711.841693269547,0.0033419995169443302,-0.00048503076333777164,extinct,0.0004965198426698554,1591,-1,0
2000,3070,1,17361.751828871405,0.0020462312468310213,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3071,2,38208.740070847845,0.005412259420645485,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3072,1,16782.39909831284,0.0026212689536336377,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
2000,3073,1,18118.680990735644,0.0019041803732913832,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3074,1,15615.157345079147,0.0022118835190340995,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3075,3,49510.46041721267,0.007462608314756879,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3076,1,18898.799073854054,0.0026770106299420582,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3077,1,18189.921111804924,0.0019116673443573449,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3078,1,16066.371780237834,0.0019949382728858185,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3079,2,34233.489591135396,0.004250723158529033,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3080,1,17307.903212068908,0.002039884725847081,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3081,2,16208.344949068593,0.0021401046732299825,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3082,1,15932.25712489364,0.002103650806743592,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3083,1,18284.61342534668,0.001921619020477696,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3084,1,16998.770155230122,0.002110712837877313,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3085,2,15874.780852469508,0.0022486591303494436,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3086,4,66878.4513395014,0.008304201099878204,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3087,2,34236.30108974625,0.004035041495597028,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3088,1,17959.599108271814,0.0018874616839735041,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3089,1,17926.586536944753,0.0018839922321726246,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3090,1,16014.397642388249,0.001988484718952508,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3091,2,34311.68964353834,0.0040439266827569,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3092,1,16923.3480035458,0.0021013477777955137,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3093,1,18301.646079365277,0.001923409064990531,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3094,1,20000.0,0.0033658038660584334,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3095,1,15936.512378632999,0.0019788138177879856,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3096,7,119990.83096669272,0.018085967395999422,-0.000256015202230028,extinct,0.000256015202230028,1199,-1,0
2000,3097,11,220000.0,0.037023842526642765,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3098,1,17580.03466414922,0.0023212187585169106,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3099,7,135262.1070001517,0.02112679835615476,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
2000,3100,1,20000.0,0.0033658038660584334,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3101,1,17117.812840599283,0.0020174809464556464,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3102,1,17245.589095171956,0.0020325404731259245,-8.216647089670408e-05,extinct,0.00010256127650846383,81,-1,0
2000,3103,7,140000.0,0.023560627062409033,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3104,1,15970.3494850636,0.001983015322619658,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3105,1,17398.560401776274,0.0022972574029191803,-0.00014371304887588802,extinct,0.0001620447185814656,788,-1,0
2000,3106,1,15897.754684023092,0.001974001330600229,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3107,1,16499.24060534486,0.002048686972228586,-0.00011393053956124796,extinct,0.0001152348539360133,598,-1,0
2000,3108,1,19385.86864672097,0.0032624515819017204,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3109,2,33389.994524128786,0.004729685199863412,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3110,1,18057.32323015341,0.0018977319875888292,-7.87830144230275e-05,extinct,0.00010256127650846383,81,-1,0
2000,3111,3,60000.0,0.0100974115981753,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3112,9,180000.0,0.0302922347945259,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3113,6,120000.0,0.0201948231963506,-0.0007293548957879228,burst,0.0007327412013103013,1974,-1,0
2000,3114,1,18469.154491596375,0.0026161515716862332,-0.00020909321202456336,extinct,0.00021604133079042355,979,-1,0
2000,3115,5,84949.35513087381,0.01326837157973104,-0.0002770477462964196,extinct,0.00030989475560243583,1304,-1,0
