step,price,fundamental,log_return,volume,strategy_entropy,n_families,wealth_gini,acf1,mean_fitness
0,102.31802969695399,102.31802969695399,0.0,0.0,6.214608098422218,500,0.0,0.0,20000.0
1,100.8300961066495,100.8300961066495,-0.014649017240550703,0.0,6.214608098422218,500,1.195201434241721e-06,0.0,19999.976
2,102.06299589137762,102.06299589137762,0.012153345861931012,0.0,6.214608098422218,500,4.811568475899706e-05,0.0,20000.942199829085
3,102.31347436363244,102.31347436363244,0.002451149071624923,0.0,6.214608098422218,500,5.909746369912822e-05,0.0,20001.1869715388
4,101.24539570719195,101.24539570719195,-0.010494148037749064,0.0,6.214608098422218,500,1.6304261530958262e-05,0.0,20000.32753287267
5,104.83788035201584,104.83788035201584,0.03486792986310197,0.0,6.214608098422218,500,0.00022851429978160338,0.0,20004.59838565868
6,104.32420625183076,104.32420625183076,-0.004911742287842362,0.0,6.214608098422218,500,0.00019373616043899685,0.0,20003.754209017934
7,103.2337425983579,103.2337425983579,-0.010507655262003384,0.0,6.214608098422218,500,0.00032321491211806185,0.0,20001.10873416247
8,104.1630438989661,104.1630438989661,0.00896163856459372,0.0,6.214608098422218,500,0.00028302133392756783,0.0,20003.15462327303
9,103.01014680285341,103.01014680285341,-0.011129905306986808,0.0,6.214608098422218,500,0.00039235193470594175,0.0,20000.938929660384
10,102.6687030903465,102.6687030903465,-0.0033201666223150526,0.0,6.214608098422218,500,0.0004253908022311185,0.0,20000.270726556544
11,103.28524123131163,103.28524123131163,0.005987163632175002,0.0,6.214608098422218,500,0.00037487894435204815,0.0,20001.64351212328
12,107.70175534706065,107.70175534706065,0.041871389480118176,0.0,6.214608098422218,500,0.0005456379516270277,0.0,20010.131383373384
13,112.87281915098993,112.87281915098993,0.04689580811241185,0.0,6.214608098422218,500,0.0010259373029144307,0.0,20019.765111193487
14,112.57784896169318,112.57784896169318,-0.0026167175291718467,0.0,6.214608098422218,500,0.0010238676365622655,0.0,20018.00405582867
15,114.48857891040288,114.48857891040288,0.016830097411918616,0.0,6.214608098422218,500,0.0014855968908218241,0.0,20028.128960287057
16,113.07955759425643,113.07955759425643,-0.012383450019334045,0.0,6.214608098422218,500,0.0014525440368053043,0.0,20021.307537149325
17,115.23078917079647,115.23078917079647,0.018845359167459778,0.0,6.214608098422218,500,0.001962558317629982,0.0,20033.93026480751
18,110.26837291080781,110.26837291080781,-0.04401983150006346,0.0,6.214608098422218,500,0.0025811257838173826,0.0,19998.086242016252
19,110.79063688098678,110.79063688098678,0.0047251178983819106,0.0,6.214608098422218,500,0.0026483505043109583,0.0,20000.7501983628
20,109.96682805478216,109.96682805478216,-0.007463508883461116,0.0,6.214608098422218,500,0.002837641428182549,0.0,19991.700592425612
21,111.29540442653241,111.29540442653241,0.012009210286017197,0.0,6.214608098422218,500,0.004646752041002011,0.0,20050.660232799502
22,112.63224647804608,112.63224647804608,0.011940088045352262,0.0,6.214608098422218,500,0.004907193231571868,0.0,20080.623753357242
23,110.71193719185172,110.71193719185172,-0.017196387893782906,0.0,6.214608098422218,500,0.004967611485627231,0.0,19978.924204725194
24,113.85306090617827,113.85306090617827,0.02797700996575067,0.0,6.214608098422218,500,0.0073828935468613485,0.0,20047.348221113753
25,115.15273811883034,115.15273811883034,0.011350727119128915,0.0,6.214608098422218,500,0.006845345835762051,0.0,20112.796207151816
26,116.48439318025423,116.48439318025423,0.011497895216540268,0.0,6.214608098422218,500,0.007911960864214012,0.0,20139.88905893808
27,116.800576149938,116.800576149938,0.0027107032587537,0.0,6.214608098422218,500,0.008266588418841838,0.0,20153.063451441318
28,118.10168852649954,118.10168852649954,0.011078017358723833,0.0,6.214608098422218,500,0.00951185443293396,0.0,20185.94042404203
29,115.88056568584905,115.88056568584905,-0.018985965989883027,0.0,6.214608098422218,500,0.008862165873296426,0.0,20093.06463925348
30,119.45362445743646,119.45362445743646,0.030368161653636157,0.0,6.214608098422218,500,0.011557883868609394,0.0,20247.94509734695
31,118.6973237973222,118.6973237973222,-0.006351460770172134,0.0,6.214608098422218,500,0.011481172785937561,0.0,20219.312759653854
32,118.68951503330685,118.68951503330685,-6.578935931441466e-05,0.0,6.214608098422218,500,0.011546386052987,0.0,20214.751295049697
33,113.2559245195095,113.2559245195095,-0.046860889432630184,0.0,6.214608098422218,500,0.012092748075743868,0.0,20000.747596851
34,113.18742443782536,113.18742443782536,-0.0006050085735705005,0.0,6.214608098422218,500,0.012147396292862616,0.0,19993.368771203248
35,114.02150227637598,114.02150227637598,0.007341979008770716,0.0,6.214608098422218,500,0.01194384426293283,0.0,20029.730465434805
36,113.35511024105826,113.35511024105826,-0.0058615873984707925,0.0,6.214608098422218,500,0.012207345419556797,0.0,19993.57150159975
37,112.56216977486233,112.56216977486233,-0.007019770442464813,0.0,6.214608098422218,500,0.012382042997079195,0.0,19962.530101853954
38,114.60895252457878,114.60895252457878,0.018020231763021585,0.0,6.214608098422218,500,0.013290084637238743,0.0,20065.24372596935
39,118.13434194169876,118.13434194169876,0.030296546917393936,0.0,6.214608098422218,500,0.01465344327011897,0.0,20240.258463710066
40,119.48355254492105,119.48355254492105,0.011356258383994882,0.0,6.214608098422218,500,0.015308390499550522,0.0,20285.422422312335
41,116.24552584224,116.24552584224,-0.027474169943333907,0.0,6.214608098422218,500,0.01431795189407408,0.0,20135.940812086243
42,112.28853023901054,112.28853023901054,-0.03463283482432258,0.0,6.214608098422218,500,0.015002107722772816,0.0,19990.22851603582
43,114.52826706642941,114.52826706642941,0.019749944944647654,0.0,6.214608098422218,500,0.015544911522889513,0.0,20090.77243021146
44,121.73878757862622,121.73878757862622,0.06105599744320033,0.0,6.214608098422218,500,0.018952508910132483,0.0,20400.43079175714
45,118.59834053295394,118.59834053295394,-0.026135169579627224,0.0,6.214608098422218,500,0.017482139864820678,0.0,20216.816565916422
46,119.29781375960845,119.29781375960845,0.00588050903474759,0.0,6.214608098422218,500,0.01782064642020722,0.0,20236.010594175434
47,120.11935352373419,120.11935352373419,0.00686285781347965,0.0,6.214608098422218,500,0.018269208409953625,0.0,20261.592453674504
48,117.51678097277582,117.51678097277582,-0.02190472100390383,0.0,6.214608098422218,500,0.017526165447195714,0.0,20132.67304933888
49,115.43027357408651,115.43027357408651,-0.01791448450923657,0.0,6.214608098422218,500,0.018260365005156782,0.0,20001.481578989715
50,115.94759568768643,115.94759568768643,0.004471672051219435,0.0,6.214608098422218,500,0.018473454065163982,0.0,20008.9426261984
51,120.08283027871414,120.08283027871414,0.03504342927166469,0.0,6.214608098422218,500,0.018284814027013083,0.0,20236.362153718135
52,119.05204384018563,119.05204384018563,-0.008621016290390008,0.0,6.214608098422218,500,0.017886768474888487,0.0,20214.979078384105
53,119.9959919120857,119.9959919120857,0.007897600791904076,0.0,6.214608098422218,500,0.01825377362789169,0.0,20257.596270784365
54,118.48697352638276,118.48697352638276,-0.01265531500635759,0.0,6.214608098422218,500,0.017989402958005062,0.0,20207.397333904417
55,115.42211009942817,115.42211009942817,-0.02620709544762282,0.0,6.214608098422218,500,0.01897165920993014,0.0,20034.422501013596
56,119.21221840774827,119.21221840774827,0.032309321761210166,0.0,6.214608098422218,500,0.02250585632203949,0.0,20247.02871322936
57,118.59145151945778,118.59145151945778,-0.005220847083754081,0.0,6.214608098422218,500,0.021867561015894228,0.0,20207.426959181852
58,117.71256096339302,117.71256096339302,-0.007438676978279717,0.0,6.214608098422218,500,0.02283927349678662,0.0,20154.66063686298
59,114.74117399564453,114.74117399564453,-0.02556679782490296,0.0,6.214608098422218,500,0.020991529727670245,0.0,19962.953139033933
60,111.86653310869835,111.86653310869835,-0.02537243889084748,0.0,6.214608098422218,500,0.02122139240838814,-0.047394532724386144,19899.89659219745
61,111.54074592085783,111.54074592085783,-0.0029165336079382564,0.0,6.214608098422218,500,0.021347155067274807,-0.03731232901521184,19884.074329899748
62,109.81785335974172,109.81785335974172,-0.015566843650704524,0.0,6.214608098422218,500,0.022872623137580216,-0.0347004622078696,19784.39298767279
63,109.10371700959178,109.10371700959178,-0.006524152754969316,0.0,6.214608098422218,500,0.022593238654796795,-0.029374587739055262,19731.827929430685
64,108.8339401210583,108.8339401210583,-0.002475726589694124,0.0,6.214608098422218,500,0.022611616029469192,-0.014291951073948518,19724.31740696575
65,106.63975591875244,106.63975591875244,-0.020366848383819622,0.0,6.214608098422218,500,0.023364087559410943,-0.005056302779239694,19639.70912506568
66,104.1716769987155,104.1716769987155,-0.023416108494643113,0.0,6.214608098422218,500,0.02639472609757963,0.010993390678585303,19504.171910904934
67,103.16586654969733,103.16586654969733,-0.009702230689259444,0.0,6.214608098422218,500,0.02647740292873596,0.022676876654860536,19429.727461244172
68,103.92775227627155,103.92775227627155,0.007357920231445591,0.0,6.214608098422218,500,0.026037642408327684,0.023734395470949188,19449.28042915265
69,105.71519240745451,105.71519240745451,0.017052645851921202,0.0,6.214608098422218,500,0.025094503977637832,0.026609910442325285,19515.2754629762
70,107.93627817720983,107.93627817720983,0.020792422184685362,0.0,6.214608098422218,500,0.022815701866607897,0.0391009294286219,19617.429946350978
71,107.43302462336612,107.43302462336612,-0.004673409471567543,0.0,6.214608098422218,500,0.022904618095710413,0.02731510131430263,19578.30580987324
